artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[問卦]蟑螂現在都去哪兒？,2021/05/24,13:29:38,https://www.ptt.cc/bbs/Gossiping/M.1621862980.A.63A.html,aptx1869,Gossiping,44,25,1,"剛剛從公司下班

馬路上至少數十隻蟑螂晃來晃去

想說上個ptt來看看蟑螂

突然卻找不到蟑螂了

是不是要出大事了

還是天有異象？

蟑螂現在都去哪兒

在幹嘛？
"
[問卦]抗中保台其實也是自導自演的戲碼？,2021/05/24,13:33:32,https://www.ptt.cc/bbs/Gossiping/M.1621863214.A.F13.html,ae034,Gossiping,20,4,1,"有一票人很喜歡自導自演
不是自掐哥
不然就是跑步跌倒哥
還有今天被抓到的神雕俠侶
演技很差剛好都被抓到

現在也要合理懷疑「抗中保台」也是自導自演
之前號稱ecfa 好危險
男生要去黑龍江做工
現在ecfa 好香

之前說中共要武力犯台
結果中共也只是說說
兩岸也和平相處，沒有地動山搖
然後台灣也沒有認真備戰
當兵只要四個月
教召還要找3，40歲老肥宅出馬

最愛台灣的陽信也去中國發大財
黃捷媽媽也去中國發大財
然後香港也不撐了

說的跟做的完全不一樣
所以合理懷疑抗中保台也是自導自演吧
中共可能根本不是威脅
搞不好私下跟中共好的咧
"
[新聞]綠轟PTT助中國認知作戰遭反殺　親綠寫手,2021/05/24,13:35:40,https://www.ptt.cc/bbs/Gossiping/M.1621863345.A.7EB.html,HollisterCo,Gossiping,585,353,26,"備註請放最後面 違者新聞文章刪除

1.媒體來源:蘋果日報
2.記者署名:（即時新聞中心／綜合報導）
3.完整新聞標題:綠轟PTT助中國認知作戰遭反殺　親綠寫手認了反串留言「萬分抱歉」
4.完整新聞內文:
PTT鄉民今天被綠營人士控訴接棒中國認知作戰攻擊疾管署後，於傍晚展開逆襲，追查帳
號反咬親綠網路寫手林瑋豐自導自演，他今晚在臉書發文承認自己在PTT反串留言，「對
於所有自以為有趣的反串留言，個人也表達歉意。」

今日推薦：郎祖筠醫護外甥女汗水照感動萬人　結果手來自寮國、背來自印度
林瑋豐聲明全文如下：
今天在個人臉書上的貼文以及PTT上的留言，造成外界紛擾及討論，個人感到萬分抱歉，
對於所有自以為有趣的反串留言，個人也表達歉意。
有關本人在眼球中央電視台的工作職務，此刻開始一切暫停，如外界有任何指教，請到本
人臉書留言。
稍晚會有正式說明。
網友們則紛紛留言吐槽「自己講就是反串，其他人講就是中共同路人對吧」、「有你這樣
的做法我們還需要敵人嗎」、「PTT被你們這些反串仔搞到多年無法新註冊很有趣？」、
「照你的邏輯還是要罰阿 你在執行中共的認知作戰呢」、「已經達成弄臭PTT的目的啦
一堆側翼今天不就一直分享」、「籲請王定宇立委儘速查辦，依國安法重罰7年以上有期
徒刑，併科罰金最高1億元」。（即時新聞中心／綜合報導）


5.完整新聞連結 (或短網址):
https://tw.appledaily.com/local/20210524/UVLUB4CEJJF4TAOA3OPZD3XVKU/
6.備註:
親綠Youtuber一個一個抓出來打拉
05/24 22:38"
Re:[問卦]網紅：現在只剩一種顏色有在養網軍,2021/05/24,13:36:22,https://www.ptt.cc/bbs/Gossiping/M.1621863384.A.253.html,HKtoyz5566,Gossiping,1,0,0,"跟大家分析我們苦無議員的論調
沒有發文領錢紀錄的 不能叫網軍

尾風移花接木太魯閣事件抹黑PTT，不收錢就不是某個黨的網軍
尾風沒有收老婆的錢發推文，就不是某個黨的網軍
尾風刻意帶風向讓人討厭某黨以外的支持者，不收錢就不是網軍

疫情當下，不斷帶風向，故意導向PTT是中共同路人，4趴，藍粉

所以苦無哥會影射

但不必負責

真的叫他回文
說一句他沒看過帶風向的人銀行匯款紀錄就好了啊

苦無哥 還有別的理由要幫忙想嗎？ 笑"
Re:[新聞]PTT八卦板成「認知作戰工具」　王定宇指,2021/05/24,13:38:53,https://www.ptt.cc/bbs/Gossiping/M.1621863535.A.09B.html,success0409,Gossiping,10,2,0,"現在抓到認知作戰工具了

大王殺不殺？

不殺，
以後鄉民講了違法的字句通通說自己是反串就好唷
如果鄉民說是反串還要辦，那就等同鼓勵去辦黨證是吧
五毛大陸同胞知道該怎麼做了吧


而且他老婆還叫總統去死欸
所以不辦她不就鼓勵大家叫蔡女士去死了？



我最痛恨撕裂臺灣、害中共越來越有機可趁的內賊
害我們臺灣變得面目全非、烏煙瘴氣
我就看這次要怎麼辦!


說好的抗中保臺呢？
難道也是好玩的反串？



"
[問卦]林瑋豐是台灣的萊納嗎？？,2021/05/24,13:39:14,https://www.ptt.cc/bbs/Gossiping/M.1621863556.A.F04.html,oaoa0123,Gossiping,38,27,3,"萊納‧布朗 為了讓父母驕傲成為一名戰士，潛入帕拉迪島跟104期同期生同吃同住

受不了當雙面人的壓力，精神分裂

多年後向艾連跪著表達他的愧疚


林瑋豐 原本也是一名鄉民，儘管有著鮮明的政治立場，卻在PTT上一同推文反串

今天被抓包後為了保護自己的妻子關閉臉書

最後受不了眾人的壓力出面發文道歉


林瑋豐 是否就是台灣的萊納，萊納 是否就是瑪雷的林瑋豐？？


這孩子已經很努力了

但這樣下去他是沒辦法成為戰士的！！

"
Re:[爆卦]林瑋豐:自以為有趣的反串,2021/05/24,13:41:27,https://www.ptt.cc/bbs/Gossiping/M.1621863691.A.1E3.html,iammatrix,Gossiping,1463,1010,43,"https://imgur.com/JEPMOOd
這就是所謂的冥師出高徒?
https://www.doc88.com/p-075192860451.html?r=1
社會學系四年級 林瑋豐  學代會社科院學代

指導教授:
原來瑋豐的期末論文指導教授還是范雲啊!

老師3+11毀了台灣防疫，徒弟搞反串認知作戰要毀掉台灣最大BBS PTT。

真的是有夠屌的一對師徒>!!!

現在從過去瑋豐的痕跡，可以大致上查到政治上的軌跡

先從同性社會運動中開始竄起名聲、當獨立媒體人後，在各網路新聞媒體平台寫稿，
裝獨立中立，其實是要掩護自己的黨，攻擊其他黨。


幫指導教授范雲投靠民進黨說話
https://www.facebook.com/bj26bj/posts/2774285162616346
性侵受害者找上門陳情　立院性平會范雲連摃林奕華、葉毓蘭
https://today.line.me/tw/v2/article/E9KZ5R
張其祿曾發言挺服貿　范雲：民眾黨對勞權、服貿到底有無一致意見？
https://www.storm.mg/article/1969874
風專訪》第三勢力走向戰國時代 范雲：是好事
https://www.storm.mg/article/41318?page=1
抗中力挺蔡英文連任！社民黨范雲、無黨楊宗澧籲小黨結盟
https://www.storm.mg/article/1547576
瑋豐，你真的對得起你的指導教授啊!!!!!
相信很多人畢業後都沒跟教授聯絡了，

你們根本是師生友宜，和氣連枝啊!!!

范教授有你這種好學生，真的是上輩子燒高香，三生有幸!



大家還記得自己的指導教授是誰嗎? 多久沒聯絡了?
05/24 21:46"
[問卦]林瑋豐你為何想要殲滅PTT?,2021/05/24,13:43:07,https://www.ptt.cc/bbs/Gossiping/M.1621863789.A.56D.html,joulin,Gossiping,83,41,3,"瑋豐 嗨~  快出乃玩 到底去哪了

到底你為甚麼想要殲滅PTT啊?

可以回答我嗎?

PTT是我生活的一部分之一

沒有PTT 明天不知道有多少人活不下去 (活不下去的請推文自首)


我們到底哪裡惹到你?

讓你要這樣自導自演  反串五毛  反串親中人士

然後側翼再來個打蛇隨棍上  大家一起蜂擁而上  一起對PTT波髒水

接著就要製造社會輿論  說PTT是亂源  該被封站?

到底你為甚麼想要這麼做 有甚麼卦可以告訴我嗎?
"
[問卦]蟑螂都怎麼討生活,2021/05/24,13:45:25,https://www.ptt.cc/bbs/Gossiping/M.1621863927.A.012.html,med5566,Gossiping,9,4,0,"各位八卦鄉民晚安

蟑螂四處流竄人見人厭

蟑螂又有分美洲大蠊跟德國蟑螂

蟑螂都是怎麼討生活的
"
[新聞]林瑋豐／侯友宜「漫天喊價」式的超前部署,2021/05/24,13:45:36,https://www.ptt.cc/bbs/Gossiping/M.1621863938.A.9C4.html,kuitiiq,Gossiping,319,178,24,"林瑋豐／侯友宜「漫天喊價」式的超前部署防疫

文/林瑋豐-2021-05-21

本土疫情爆發後，新北市長侯友宜的「喊價式防疫」發揮到了極限，無論是高喊「封城」
、「建方艙醫院」、「準四級警戒」，仗著自己原先的高民調，彷彿喊得越大聲、喊得越
嚴格，無知的市民就會覺得市長好積極。不但無視自己執政下的新北市有無這樣的能量做
到，更是侯友宜崇尚威權高壓統治的原形畢露。

當中央疫情指揮中心將疫情警戒升至二級時，侯友宜自動「+1」喊出要三級；等到中央再
將疫情警戒升到三級時，侯友宜再度「+1」喊到四級。反正我只要喊的比中央還強烈，就
顯得我比中央更嚴謹、更會（用嘴）防疫。

實際上這種「超前部署」並不是漫天喊價，而是要考量自己縣市的能量，以及現實中執行
的可能性。光是這一點，同樣在確診數字爆發的台北市，柯文哲就比侯友宜務實許多。

事實上，在雙北從上週末進入三級警戒之後，週末兩日公眾場所宛如空城，到了上班日，
大眾運輸及市區道路同樣少了大半通勤民眾，民間及企業配合度高，所以柯文哲才會抛出
「自動自發封城」這樣鼓勵市民的言論。

反而，一下子採用極端高強度的封城，在台灣如此狹小的國家中，只會在短時間內增加逃
難式的人流移動，無法有效阻斷連結，導致病毒流動；更甚者，高壓限制人民生活作息，
必須考量引發的反彈，可能反過來造成執行困難，達不到效果。

同樣的問題，也發生在雙北發布三級警戒後，侯友宜馬上喊話要鄰近的基隆、桃園也跟進
三級，也是造成變相鼓勵人群跨區移動，不知到底是無視防疫警戒標準，或習慣自己發明
標準。

侯友宜從中國學來的那句「方艙醫院」，更是不切實際地亂喊，蓋一座方艙，所需要的時
間是多久？在人口密集的直轄市區要蓋在哪裡？侯友宜全都講不出來，他口中的「方艙醫
院」只是另一個漫天喊價的空話。

台灣經過去年的準備，雖然目前確診人數暴增、醫療資源需求也大幅增加，然而包括防疫
旅館、集中檢疫所都有充足空間，可以收置輕症患者，實在不會在這時候需要另闢那種內
部開放式、還有交叉傳染風險的方艙醫院。

侯友宜該做的，是收起自己還在那套威權高壓統治手段的「侯警探」心態，少再講那些「
我一定比別人更嚴格」的空話，看看其他地方是如何實際面對問題。

新北的人口數全國最多，確診數也緊追在台北之後，但設立快篩站、部署防疫旅館的房間
數，竟是進度嚴重落後，甚至新北市公布的確診者足跡，竟已經只剩日期、而沒有時間，
根本徒增民眾恐慌及困惑，這樣的公布已經沒有任何意義，不如不要。

「超前部署」一詞，在疫情發生的這一年多以來，被廣泛使用，但是「超前部署」絕對不
是「漫天喊價」。近來媒體很愛在各種政治人物喊話時下標「霸氣」，好像這些男人講什
麼都很「霸氣」，但是仗著自己是一方之「霸」，喊些沒有可行性的空話，只不過是突顯
自己是另個草包市長。
https://www.nownews.com/amp/news/5274073"
[問卦]人民的法槌可以槌蟑螂嗎？,2021/05/24,13:51:21,https://www.ptt.cc/bbs/Gossiping/M.1621864283.A.025.html,godnnn,Gossiping,3,2,0,"如題

東南亞糞島

aka 綠蟑螂王國

人民不僅沒得打籃球

又被管理者當白癡

最過分的是時常被綠蟑螂噴屎噴滿臉

人民最後機會只剩舉起人民的法槌嗎？
"
Re:[問卦]哪些人不會被認知作戰影響呢?,2021/05/24,13:52:10,https://www.ptt.cc/bbs/Gossiping/M.1621864332.A.598.html,Markelle,Gossiping,3,1,0,"建議政府對抗對岸認知作戰最好的方法
不是嚴格審查
而是推廣認吱作父
威逼永遠不會是利誘的對手


舉例來說：
只要認吱作父每個月發9萬
只要認吱作父分到a組除非台灣完全沒電一定不會限電
只要認吱作父率先施打疫苗
只要認吱作父租房一律8000含早餐

不屈者
男的不能交女友
女的不能照鏡子

以上

-
Sent from JPTT on my iPhone
"
Re:[爆卦]五毛之妻擔任民進黨網軍要職恐有國安危機,2021/05/24,13:57:03,https://www.ptt.cc/bbs/Gossiping/M.1621864625.A.56E.html,Hyuui,Gossiping,377,287,10,"林瑋豐夫妻的反串的確很惡劣
這部份也不用替他們說話了
爛就是爛 爛到不行 爛到該死的地步

但府院那邊的機要朋友也跟我說
小英這次是被迫背了一個黑鍋
大家可能不知道小英完全管不到民進黨
小英完全管不到民進黨
小英完全管不到民進黨

我也是第一次聽到覺得幹怎麼可能？
但網路社群中心直屬於林鶴明
和小英所管的總統府並不互相隸屬
網軍沒有一個人是小英管的
沒有一個人是小英派的
沒有一個人的考績是小英打的
沒有一份薪水是小英那個單位發的

小英名義上貴為中華民國總統
但只能管台澎金馬那塊地區
民進黨沒有一個人是直屬他管的

民進黨這些人就是十幾 幾十年下來
跟當初那些國民黨派去不愛台灣的中共同路人一樣
是一群垃圾的老油條
講難聽一點叫作黨國餘孽

PTT鄉民要強打民進黨有多爛是沒關係
反正打到的都是你們幾十年的黨國餘孽
建議民進黨嚴懲失職人員
盡量打沒關係
反正打的都是那些老KMT的老油條
打死換光光 卡神的公關公司會很高興的
https://i.imgur.com/NzNG8sw.jpeg
(我真的傳訊跟小英總統說了)
"
[問卦]鄉民女神對林瑋豐的看法,2021/05/24,13:58:12,https://www.ptt.cc/bbs/Gossiping/M.1621864695.A.A75.html,nonoda,Gossiping,78,19,27,"節錄qn對林瑋豐的看法
https://reurl.cc/En8VrR
節錄如下：

我是從ＰＴＴ發跡的，我很喜歡這個地方，到現在都還是一樣沒有改變；所以當時呱吉有
說過ＰＴＴ只剩一種顏色的時候我無法認同也不以為然，對於ＰＴＴ我始終保有一份很特
別的情感．

走在路上有時候遇到老鄉民，跟我打招呼直接叫我ｑｎ，我都會回說你叫的出我那真的是
時代的眼淚；我一直都很感謝ＰＴＴ給予我話語權．

之前一堆人叫我不要看ＰＴＴ的言論，告訴我那邊都已經泛政治化有各種顏色各種立場、
更有中國網軍進駐，已經沒有參考性，要我放棄ＰＴＴ，我常笑著說沒有關係、八卦板本
來就是小型的社會，各種言論各路人馬，大家只要有一個帳號在手、只要能說出一番道理
，都有自由發言的機會；而且我一直都認為人不要只活在同溫層裡，要能廣納不同的看法
和各個陣營的想法，換位思考一直都是我無法放棄ＰＴＴ的原因；縱使因為鄉民知道我要
選舉、懷疑我上ＰＴＴ推文的動機，或者鄉民噓我討厭我，在這邊更不是沒有黑過，我還
是習慣每天一睜開眼就上去看鄉民在討論什麼，最近流行罵誰．

不過就在剛剛發生了一個事件，讓我覺得很遺憾；有一位帳號bj26bj的鄉民，在ＰＴＴ的
推文裡反串親中，再到ＦＢ上指控ＰＴＴ親中賣台引戰！試圖要讓沒上ＰＴＴ的人覺得Ｐ
ＴＴ是一個被已經被滲透的地方

而身為老鄉民的我，非常無法接受！我可以接受文燦拆框這鍋要我揹，也可以接受一堆柯
韓粉在那邊靠邀３＋１１留言要我扛，但我無法接受以這種奇怪的反串言論來傷害ＰＴＴ
！這種雙面手法我真的覺得相當遺憾．

我只想說的是：
鄉民是獨立的個體，請不要兩邊都引戰再瞎掰ＰＴＴ被滲透，然後還被發現各種反串各種
引戰各種撕裂，台灣目前最大的敵人不是病毒嗎？怎麼自己先打起來了．人都有立場，但
是不要忘記是非一定要排在立場前面，因為我還有著良心．

綠議員攻綠色網軍？




"
[問卦]求林瑋豐事件懶人包,2021/05/24,13:59:00,https://www.ptt.cc/bbs/Gossiping/M.1621864742.A.DB5.html,ironmen,Gossiping,172,76,10,"資訊量有點龐大，

請問有沒有人能幫忙整理懶人包謝謝？

我目前知道的資訊是，

王定宇和蔡依橙說ptt造謠、有功能帳在做認知作戰，

結果翻出來他們所說的功能帳有一個是林瑋豐，

我的理解有錯嗎？
"
[問卦]認吱作戰有成功吧？？,2021/05/24,14:00:47,https://www.ptt.cc/bbs/Gossiping/M.1621864849.A.9E6.html,nbarepeat,Gossiping,7,4,0,"最近最紅的認吱作戰
今天收網完成了嗎？
找到一隻大綠吱？
產銷一條龍？？
這次產銷合作感覺超快的？？
-
Sent from JPTT on my iPhone
"
Re:[爆卦]林瑋豐:自以為有趣的反串,2021/05/24,14:02:47,https://www.ptt.cc/bbs/Gossiping/M.1621864971.A.056.html,TAMASABUROU,Gossiping,32,15,3,"民進黨社群中心的手法的確很惡劣
這部份也不用替他們說話了
爛就是爛   爛到不行   爛到該死的地步

但黨內那邊的志工朋友也跟我說
小英這次是被迫背了一個黑鍋
大家可能不知道小英完全管不到黨內社群中心
小英完全管不到黨內社群中心
小英完全管不到黨內社群中心

我也是第一次聽到覺得幹怎麼可能?
但民進黨社群中心直屬於賀明
和小英所管的中央黨部並不互相隸屬
社群中心沒有一個人是小英管的
沒有一個人是小英派的
沒有一個人的考績是小英打的
沒有一份薪水是小英那個單位發的

小英名義上貴為黨主席
但只能管中央黨部那些老屁股
新媒體沒有一個人是直屬他管的

社群中心這些人就是十幾幾十年下來
跟當初那些網路吸收的側翼網軍一樣
是一群垃圾的老油條
講難聽一點叫作造謠打手

鄉民要強打網軍有多爛是沒關係
反正打到的都是公關公司的免洗帳號
建議王立委嚴懲PTT
盡量打沒關係
反正打的都是那些公關公司的免洗帳號
打死換光光的八卦鄉民會很高興的"
[問卦]可以確定PTT難以連線LAG是網軍搞鬼吧?,2021/05/24,14:04:01,https://www.ptt.cc/bbs/Gossiping/M.1621865043.A.2E1.html,ThorFukt,Gossiping,18,9,0,"之前大爆發剛開始幾天
大家在下午兩點準時討論防疫記者會的時候

PTT就會超級難以連上 無法第一時間上去討論


後來好像雙北也開記者會以後 剛好PTT又恢復正常連線了


今天一個被抓包的


居然又發生一樣連不上的事情


真的有這麼巧嗎? 網軍到底用啥手法癱瘓PTT的阿?
"
[問卦]眼球中央電視台會怎麼報林瑋豐？,2021/05/24,14:05:11,https://www.ptt.cc/bbs/Gossiping/M.1621865114.A.346.html,Birthday5566,Gossiping,141,75,3,"眼球中央電視台

是一個報導台灣大小事的 Youtube 頻道


請問他們會怎麼報導 林瑋豐 事件呢？
"
Re:[問卦]林瑋豐發表最新個人聲明,2021/05/24,14:05:27,https://www.ptt.cc/bbs/Gossiping/M.1621865130.A.A51.html,tsai999,Gossiping,12,6,0,"民進黨不罰就蛋洗民進黨部嘛 認知作戰？

硬凹的咖小在當立委 滿嘴抗中抗中抗中 臥草謠言都你的人放的呀

湧言會 就這種三腳貓還混什麼派系呀 快解散啦 丟臉


"
Re:[爆卦]林瑋豐:自以為有趣的反串,2021/05/24,14:09:01,https://www.ptt.cc/bbs/Gossiping/M.1621865343.A.8BB.html,COCOCCC,Gossiping,14,6,1,"我不禁感到很奇妙，難道社會學系的才是台灣政治圈的溫拿嗎?

社會學系的焦糖不小心幫忙找到了社會學系的林瑋豐，

社會學系的林瑋豐又帶出了社會學系的范雲

順便帶出了自己的黨職老婆

以政治圈來說，社會學系是不是根本就人生勝利組，

屌打理工肥宅啊?
"
[問卦]看見蟑螂(歪頭),2021/05/24,14:10:44,https://www.ptt.cc/bbs/Gossiping/M.1621865446.A.106.html,alchemist106,Gossiping,1,0,0,"panpankapan

你各位如果看見蟑螂會有何感想
https://i.imgur.com/hFunWh0.jpg
本帥應該是不會怕啦

但不知道眾鄉民們如何

下面推噓分享一下好嗎？
https://youtu.be/LZrYZbAn-eM"
Re:[問卦]眼球中央電視台會怎麼報林瑋豐？,2021/05/24,14:12:56,https://www.ptt.cc/bbs/Gossiping/M.1621865578.A.F48.html,qqmaybenot,Gossiping,11,3,3,"臉書原文照登:


作者

眼球中央電視台

謝謝各位網友的留言，我們已經請林瑋豐先生將臉書帳號開啟。

林瑋豐先生的個人言行，不代表本頻道立場。本頻道所有腳本，都是由團隊共同達成共識
，才能著手進行製作，絕無網路所說的不實臆測。

我們始終不願主動干涉眼球中央電視台全體同仁，其個人在個人臉書與其他社群平台上所
發布的文章。但若言論已嚴重影響到公司形象及團隊運作，基於觀眾對頻道的信任，我們
會再審慎評估其做法，並進行必要的調整。

我們會再向林瑋豐先生查證其行為的動機，在查明真相之前，本台將暫停林瑋豐先生於眼
球中央電視台的職務，事後也將依據事實情況，判斷未來是否繼續合作。

2021年5月24日

眼球中央電視台
https://www.facebook.com/EYECTV/
本宅說你各位怎麼看?
"
[問卦]建中畢業去當網軍?建中生龍中人鳳耶?,2021/05/24,14:15:25,https://www.ptt.cc/bbs/Gossiping/M.1621865727.A.E57.html,PaulDavis,Gossiping,90,39,2,"是說


我沒想過有人建中畢業，居然會去當網軍耶


以前看到再怎麼差的，好歹都能混到高級公務員，不然家裡有錢出國洗學歷



在其他建中眼中，建中畢業，跑去當網軍，到底是怎樣的等級阿?
"
[問卦]林瑋豐臉書,2021/05/24,14:22:14,https://www.ptt.cc/bbs/Gossiping/M.1621866136.A.FFC.html,hank000040,Gossiping,16,7,0,"4這樣啦
現在血流成河
身為鄉民的魯魯想去臉書朝聖
但為什麼輸入林瑋豐三個字
臉書是這個畫面呢
http://i.imgur.com/klulKRZ.jpg
半個人都妹有耶
有沒有林瑋豐是不能說的名字的八卦？
"
[問卦]林瑋豐是不是台灣版的錢壯飛,2021/05/24,14:26:18,https://www.ptt.cc/bbs/Gossiping/M.1621866380.A.C81.html,boy54188,Gossiping,8,5,0,"以前蔣委員長在中國大陸
一個指令千萬人頭落地

但是自己的特務系統用錯人找了紅色背景的錢壯飛
發展東北情報系統
導致後來整個東北情報決策
全被周恩來和陳賡開圖了


我們偉大的林瑋豐是不是也是這樣
小英智庫找了一幫側翼覺青來發展網路
發展民主自由台灣價值國際聲浪
照裡來講極權中共最怕這樣的操作
結果隔壁五毛根本沒把我們放在眼裡

合理懷疑我們大DPP就是被這些開圖了
有些特務混雜覺青側翼裡

有沒有掛？


"
[問卦]做網軍側翼的不會良心不安嗎,2021/05/24,14:31:42,https://www.ptt.cc/bbs/Gossiping/M.1621866704.A.618.html,womenpigQQ,Gossiping,46,17,3,"最近爆出越來越多網軍的東西了

包括今天的一條龍事件

抑或是雙北市長在努力防疫卻在背後釋放不實謠言

這些人幹了這麽多缺德骯髒的事情

良心都不會不安嗎？都不會怕生下來的小孩沒屁眼嗎？

真的是噁心至極

嘔嘔嘔嘔嘔嘔嘔
"
[問卦]這次抓到的認知作戰有辦法追究到底？,2021/05/24,14:32:40,https://www.ptt.cc/bbs/Gossiping/M.1621866762.A.1D4.html,royroy666,Gossiping,18,6,0,"鄉民常常反串 根本日常

最近政府很嚴格的在抓對岸認知作戰

嚴重點根本動搖國本

這次抓到的這個有辦法重罰嗎o'_'o？

"
[新聞]林瑋豐控PTT搞「認知作戰」！反被揪自導自演鄉民女神怒,2021/05/24,14:33:36,https://www.ptt.cc/bbs/Gossiping/M.1621866819.A.34B.html,CREA,Gossiping,65,24,14,"NOWnews 今日新聞
2021-05-24 22:00:41
編輯：潘毅


林瑋豐控PTT搞「認知作戰」！反被揪自導自演 鄉民女神怒

　　台灣知名論壇《PTT》遭到網路寫手林瑋豐、民進黨立委王定宇等人指控，
裡面不少言論是「認知作戰」，認為有中國勢力介入操弄論壇風向。隨後卻有鄉
民找出林瑋豐使用名為「bj26bj」的帳號自導自演、反串留言，引爆輿論譁然。
對此，鄉民女神qn也感慨表示「人都有立場，但是不要忘記是非一定要排在立場
前面，因為我還有著良心，林瑋豐出來打球」。

　　黃拉結（qn）今（24）日在臉書提到，自己是從PTT發跡的，一直很喜歡這
個地方，到現在都還是一樣沒有改變，也一直都很感謝PTT給予了話語權。

　　黃拉結也表示，「之前就有不少人要她不要看PTT的言論，告訴我那邊都已
經泛政治化有各種顏色各種立場、更有中國網軍進駐，已經沒有參考性，要我
放棄PTT」。她則認為八卦板本來就是小型的社會，各種言論各路人馬，大家只
要有一個帳號在手、只要能說出一番道理，都有自由發言的機會。

　　黃拉結認為，「我一直都認為人不要只活在同溫層裡，要能廣納不同的看法
和各個陣營的想法，換位思考一直都是我無法放棄PTT的原因；縱使因為鄉民知
道我要選舉、懷疑我上PTT推文的動機，或者鄉民噓我討厭我，在這邊更不是沒
有黑過，我還是習慣每天一睜開眼就上去看鄉民在討論什麼，最近流行罵誰」。

　　而這次網路寫手林瑋豐造成的風波，也讓黃拉結感慨「鄉民是獨立的個體，
請不要兩邊都引戰再瞎掰ＰＴＴ被滲透，然後還被發現各種反串各種引戰各種撕
裂，台灣目前最大的敵人不是病毒嗎？怎麼自己先打起來了？人都有立場，但是
不要忘記是非一定要排在立場前面，因為我還有著良心，林瑋豐出來打球」。
https://www.nownews.com/news/5276578"
[新聞]鄉民轟綠寫手自導自演林瑋豐發聲明致歉：,2021/05/24,14:33:59,https://www.ptt.cc/bbs/Gossiping/M.1621866843.A.0EC.html,Aliensoul,Gossiping,50,13,7,"備註請放最後面 違者新聞文章刪除

1.媒體來源:
nownews

2.記者署名:
記者林莞茜/綜合報導

3.完整新聞標題:
鄉民轟綠寫手自導自演　林瑋豐發聲明致歉：在反串

4.完整新聞內文:
本土疫情持續升溫，不只疫情要圍堵，連假訊息也必須嚴防，民進黨立委王定宇以及親綠
網路寫手林瑋豐今（24）日指控中國採取「認知作戰」將PTT視為下個滲透平台，偽造疾
管署「疾管家」對話，但在鄉民追查後發現，反轟整件事為林瑋豐自導自演。晚間林瑋豐
也在個人臉書上發聲明，對自以為有趣的反串留言表達歉意，並會自此刻開始一切暫停在
眼球中央電視台的工作職務。

我是廣告 請繼續往下閱讀
今日PTT八卦版遭民進黨立委王定宇指控有中共同路人在進行認知作戰，揚言要查辦，鄉
民不甘示弱，群起追查要「神出」背後的發文者，最後發現在版上不斷這位「中共同路人
」疑似就是親綠網路寫手林瑋豐，而他自己也在下午發文指控PTT已被滲透，遭鄉民出徵
痛批自導自演。

對此，林瑋豐晚間在臉書上發出聲明表示，他今日在個人臉書上的貼文以及PTT上的留言
造成外界紛擾及討論，他個人感到萬分抱歉，對於所有自以為有趣的反串留言，也表達歉
意。
https://i.imgur.com/7artFnJ.jpg
▲林瑋豐指控PTT八卦版上遭中共同路人滲透，24日晚間發聲明稱對自己以為有趣的反串
留言表達歉意。（圖／擷取自林瑋豐臉書）

林瑋豐更說，他在眼球中央電視台的工作職務，將在此刻開始一切暫停，若外界有任何指
教，請在臉書留言。而揚言要嚴辦「中共同路人」並依照國安法重罰的王定宇也被圍剿，
網友湧入他們兩個的臉書內留言，狂批「認知作戰是自己人發動」、「PTT抓到人了！快
去查他」、「要罰多少錢？」、「別人就是中共同路人，你講就是反串」，也有網友有樣
學樣反串地說「我相信委員也是受害者！趕快拱出林瑋豐吧，大家都相信您的清白」。
https://i.imgur.com/TCm1y16.jpg
▲林瑋豐指控PTT八卦版上遭中共同路人滲透。（圖／取自林瑋豐臉書）

5.完整新聞連結 (或短網址):
https://www.nownews.com/news/5276590
6.備註:
記者界有誰不認識豐哥的 我從小看豐哥踢球的

出來踢球啊"
Re:[問卦]求林瑋豐事件懶人包,2021/05/24,14:36:18,https://www.ptt.cc/bbs/Gossiping/M.1621866980.A.C57.html,ZMittermeyer,Gossiping,182,29,99,"其實沒那麼複雜啦


1. 林瑋豐因為左派進步立場，長期討厭PTT （他與PTT主流右派保守立場剛好相反）

2. 林瑋豐長期在PTT反串，發廢推文解悶，並享受臥底的小確幸

3. 林瑋豐長期有在自己的臉書，黑PTT的習慣，沒事就碎嘴黑個兩句
"
[問卦]把蟑螂頭子抓出來？,2021/05/24,14:37:03,https://www.ptt.cc/bbs/Gossiping/M.1621867025.A.057.html,lp1417,Gossiping,6,4,0,"小弟家在南部家裡一堆蟑螂
之前買一點決來殺 結果好像沒死完
想說如果直接把蟑螂老大抓出來丟掉的話會不會像蜜蜂一樣讓蟑螂換個地方生活
"
